# 1000  3.000000 3.000000 3.000000
-0.10144	 0.08775	-2.99700	-0.03381	 0.02925	-0.99900	 0.11310
-0.10060	-0.20928	-2.99100	-0.03353	-0.06976	-0.99700	 0.11310
 0.21836	-0.20517	-2.98500	 0.07279	-0.06839	-0.99500	 0.11310
 0.34111	 0.09595	-2.97900	 0.11370	 0.03198	-0.99300	 0.11310
 0.15891	 0.36881	-2.97300	 0.05297	 0.12294	-0.99100	 0.11310
-0.16822	 0.41063	-2.96700	-0.05607	 0.13688	-0.98900	 0.11310
-0.43298	 0.21214	-2.96100	-0.14433	 0.07071	-0.98700	 0.11310
-0.50551	-0.11152	-2.95500	-0.16850	-0.03717	-0.98500	 0.11310
-0.36493	-0.41258	-2.94900	-0.12164	-0.13753	-0.98300	 0.11310
-0.07572	-0.57708	-2.94300	-0.02524	-0.19236	-0.98100	 0.11310
 0.25664	-0.55513	-2.93700	 0.08555	-0.18504	-0.97900	 0.11310
 0.52789	-0.36134	-2.93100	 0.17596	-0.12045	-0.97700	 0.11310
 0.66419	-0.05684	-2.92500	 0.22140	-0.01895	-0.97500	 0.11310
 0.63516	 0.27571	-2.91900	 0.21172	 0.09190	-0.97300	 0.11310
 0.45329	 0.55584	-2.91300	 0.15110	 0.18528	-0.97100	 0.11310
 0.16388	 0.72284	-2.90700	 0.05463	 0.24095	-0.96900	 0.11310
-0.16964	 0.74527	-2.90100	-0.05655	 0.24842	-0.96700	 0.11310
-0.48078	 0.62276	-2.89500	-0.16026	 0.20759	-0.96500	 0.11310
-0.71271	 0.38174	-2.88900	-0.23757	 0.12725	-0.96300	 0.11310
-0.82691	 0.06725	-2.88300	-0.27564	 0.02242	-0.96100	 0.11310
-0.80726	-0.26683	-2.87700	-0.26909	-0.08894	-0.95900	 0.11310
-0.65988	-0.56738	-2.87100	-0.21996	-0.18913	-0.95700	 0.11310
-0.40970	-0.78989	-2.86500	-0.13657	-0.26330	-0.95500	 0.11310
-0.09486	-0.90395	-2.85900	-0.03162	-0.30132	-0.95300	 0.11310
 0.23997	-0.89599	-2.85300	 0.07999	-0.29866	-0.95100	 0.11310
