# 100  5.000000 5.000000 5.000000
 0.69125	-0.14025	-4.95000	 0.13825	-0.02805	-0.99000	 3.14159
-0.08846	 1.21230	-4.85000	-0.01769	 0.24246	-0.97000	 3.14159
-1.52298	 0.34357	-4.75000	-0.30460	 0.06871	-0.95000	 3.14159
-1.25280	-1.34462	-4.65000	-0.25056	-0.26892	-0.93000	 3.14159
 0.32243	-2.04781	-4.55000	 0.06449	-0.40956	-0.91000	 3.14159
 1.88111	-1.28799	-4.45000	 0.37622	-0.25760	-0.89000	 3.14159
 2.43882	 0.36007	-4.35000	 0.48776	 0.07201	-0.87000	 3.14159
 1.75473	 1.96429	-4.25000	 0.35095	 0.39286	-0.85000	 3.14159
 0.21028	 2.78088	-4.15000	 0.04206	 0.55618	-0.83000	 3.14159
-1.51782	 2.50873	-4.05000	-0.30356	 0.50175	-0.81000	 3.14159
-2.77913	 1.29381	-3.95000	-0.55583	 0.25876	-0.79000	 3.14159
-3.16292	-0.41644	-3.85000	-0.63258	-0.08329	-0.77000	 3.14159
-2.57894	-2.07041	-3.75000	-0.51579	-0.41408	-0.75000	 3.14159
-1.22684	-3.18942	-3.65000	-0.24537	-0.63788	-0.73000	 3.14159
 0.50414	-3.48473	-3.55000	 0.10083	-0.69695	-0.71000	 3.14159
 2.16164	-2.90255	-3.45000	 0.43233	-0.58051	-0.69000	 3.14159
 3.34689	-1.60495	-3.35000	 0.66938	-0.32099	-0.67000	 3.14159
 3.79851	 0.09408	-3.25000	 0.75970	 0.01882	-0.65000	 3.14159
 3.43308	 1.81424	-3.15000	 0.68662	 0.36285	-0.63000	 3.14159
 2.34314	 3.19487	-3.05000	 0.46863	 0.63897	-0.61000	 3.14159
 0.76105	 3.96463	-2.95000	 0.15221	 0.79293	-0.59000	 3.14159
-0.99862	 3.98500	-2.85000	-0.19972	 0.79700	-0.57000	 3.14159
-2.60436	 3.26417	-2.75000	-0.52087	 0.65283	-0.55000	 3.14159
-3.76834	 1.94348	-2.65000	-0.75367	 0.38870	-0.53000	 3.14159
-4.29284	 0.26273	-2.55000	-0.85857	 0.05255	-0.51000	 3.14159
-4.09701	-1.48728	-2.45000	-0.81940	-0.29746	-0.49000	 3.14159
-3.22218	-3.01580	-2.35000	-0.64444	-0.60316	-0.47000	 3.14159
-1.81752	-4.07849	-2.25000	-0.36350	-0.81570	-0.45000	 3.14159
-0.11035	-4.51280	-2.15000	-0.02207	-0.90256	-0.43000	 3.14159
 1.63286	-4.25808	-2.05000	 0.32657	-0.85162	-0.41000	 3.14159
 3.14831	-3.35941	-1.95000	 0.62966	-0.67188	-0.39000	 3.14159
 4.21339	-1.95573	-1.85000	 0.84268	-0.39115	-0.37000	 3.14159
 4.67677	-0.25559	-1.75000	 0.93535	-0.05112	-0.35000	 3.14159
 4.47678	 1.49529	-1.65000	 0.89536	 0.29906	-0.33000	 3.14159
 3.64641	 3.04979	-1.55000	 0.72928	 0.60996	-0.31000	 3.14159
 2.30522	 4.19326	-1.45000	 0.46104	 0.83865	-0.29000	 3.14159
 0.64021	 4.77154	-1.35000	 0.12804	 0.95431	-0.27000	 3.14159
-1.12135	 4.70957	-1.25000	-0.22427	 0.94191	-0.25000	 3.14159
-2.74318	 4.01901	-1.15000	-0.54864	 0.80380	-0.23000	 3.14159
-4.01112	 2.79436	-1.05000	-0.80222	 0.55887	-0.21000	 3.14159
-4.76033	 1.19863	-0.95000	-0.95207	 0.23973	-0.19000	 3.14159
-4.89540	-0.55910	-0.85000	-0.97908	-0.11182	-0.17000	 3.14159
-4.40103	-2.25132	-0.75000	-0.88021	-0.45026	-0.15000	 3.14159
-3.34259	-3.66123	-0.65000	-0.66852	-0.73225	-0.13000	 3.14159
-1.85652	-4.60986	-0.55000	-0.37130	-0.92197	-0.11000	 3.14159
-0.13231	-4.97795	-0.45000	-0.02646	-0.99559	-0.09000	 3.14159
 1.61182	-4.72012	-0.35000	 0.32236	-0.94402	-0.07000	 3.14159
