# 2000  3.000000 3.000000 3.000000
-0.08245	-0.04691	-2.99850	-0.02748	-0.01564	-0.99950	 0.05655
 0.11574	-0.11656	-2.99550	 0.03858	-0.03885	-0.99850	 0.05655
 0.18852	 0.09697	-2.99250	 0.06284	 0.03232	-0.99750	 0.05655
 0.01705	 0.25020	-2.98950	 0.00568	 0.08340	-0.99650	 0.05655
-0.20801	 0.19377	-2.98650	-0.06934	 0.06459	-0.99550	 0.05655
-0.31390	-0.01404	-2.98350	-0.10463	-0.00468	-0.99450	 0.05655
-0.24516	-0.23773	-2.98050	-0.08172	-0.07924	-0.99350	 0.05655
-0.04727	-0.36367	-2.97750	-0.01576	-0.12122	-0.99250	 0.05655
 0.18677	-0.34273	-2.97450	 0.06226	-0.11424	-0.99150	 0.05655
 0.36602	-0.19030	-2.97150	 0.12201	-0.06343	-0.99050	 0.05655
 0.43212	 0.03579	-2.96850	 0.14404	 0.01193	-0.98950	 0.05655
 0.36958	 0.26310	-2.96550	 0.12319	 0.08770	-0.98850	 0.05655
 0.20091	 0.42805	-2.96250	 0.06697	 0.14268	-0.98750	 0.05655
-0.02674	 0.49056	-2.95950	-0.00891	 0.16352	-0.98650	 0.05655
-0.25729	 0.43921	-2.95650	-0.08576	 0.14640	-0.98550	 0.05655
-0.43969	 0.28898	-2.95350	-0.14656	 0.09633	-0.98450	 0.05655
-0.53768	 0.07385	-2.95050	-0.17923	 0.02462	-0.98350	 0.05655
-0.53461	-0.16261	-2.94750	-0.17820	-0.05420	-0.98250	 0.05655
-0.43373	-0.37657	-2.94450	-0.14458	-0.12552	-0.98150	 0.05655
-0.25496	-0.53158	-2.94150	-0.08499	-0.17719	-0.98050	 0.05655
-0.02951	-0.60361	-2.93850	-0.00984	-0.20120	-0.97950	 0.05655
 0.20634	-0.58332	-2.93550	 0.06878	-0.19444	-0.97850	 0.05655
 0.41727	-0.47574	-2.93250	 0.13909	-0.15858	-0.97750	 0.05655
 0.57378	-0.29801	-2.92950	 0.19126	-0.09934	-0.97650	 0.05655
 0.65564	-0.07575	-2.92650	 0.21855	-0.02525	-0.97550	 0.05655
 0.65359	 0.16113	-2.92350	 0.21786	 0.05371	-0.97450	 0.05655
 0.56946	 0.38262	-2.92050	 0.18982	 0.12754	-0.97350	 0.05655
 0.41487	 0.56221	-2.91750	 0.13829	 0.18740	-0.97250	 0.05655
 0.20905	 0.67970	-2.91450	 0.06968	 0.22657	-0.97150	 0.05655
-0.02400	 0.72291	-2.91150	-0.00800	 0.24097	-0.97050	 0.05655
-0.25850	 0.68833	-2.90850	-0.08617	 0.22944	-0.96950	 0.05655
-0.46979	 0.58083	-2.90550	-0.15660	 0.19361	-0.96850	 0.05655
-0.63670	 0.41245	-2.90250	-0.21223	 0.13748	-0.96750	 0.05655
-0.74338	 0.20070	-2.89950	-0.24779	 0.06690	-0.96650	 0.05655
-0.78049	-0.03351	-2.89650	-0.26016	-0.01117	-0.96550	 0.05655
-0.74552	-0.26806	-2.89350	-0.24851	-0.08935	-0.96450	 0.05655
-0.64261	-0.48173	-2.89050	-0.21420	-0.16058	-0.96350	 0.05655
-0.48170	-0.65598	-2.88750	-0.16057	-0.21866	-0.96250	 0.05655
-0.27732	-0.77637	-2.88450	-0.09244	-0.25879	-0.96150	 0.05655
-0.04710	-0.83351	-2.88150	-0.01570	-0.27784	-0.96050	 0.05655
 0.18992	-0.82351	-2.87850	 0.06331	-0.27450	-0.95950	 0.05655
 0.41480	-0.74796	-2.87550	 0.13827	-0.24932	-0.95850	 0.05655
 0.61025	-0.61346	-2.87250	 0.20342	-0.20449	-0.95750	 0.05655
 0.76178	-0.43089	-2.86950	 0.25393	-0.14363	-0.95650	 0.05655
 0.85864	-0.21428	-2.86650	 0.28621	-0.07143	-0.95550	 0.05655
 0.89440	 0.02029	-2.86350	 0.29813	 0.00676	-0.95450	 0.05655
 0.86718	 0.25602	-2.86050	 0.28906	 0.08534	-0.95350	 0.05655
